sgan,reportdate
S00141-15NW03B-S00130-15NW03B,20020902
S00141-15NW03B-S00130-15NW03B,20011009
S00141-15NW03B-S00130-15NW03B,20090323
S00141-15NW03B-S00130-15NW03B,20091103
S00089-15NW03B-S00094-15NW03B,19990503
S00571-11SW08D-S00577-11SW08D,20030719
S00010-11NW08B-S00011-11NW08B,20081013
S00002-11NW08B-S00003-11NW08B,20100429
S00489-11SW23D-S00487-11SW23D,20120323
S00489-11SW23D-S00487-11SW23D,20081209
S00517-11SW23D-S00516-11SW23D,20110527
S04424-11SW08A-S00406-11SW08A,20060627
S01204-11SW10C-S00210-11SW10C,20120609
S00129-11SW10C-S00122-11SW10C,20110603
S00129-11SW10C-S00122-11SW10C,20140911
S00129-11SW10C-S00122-11SW10C,20140827
S00668-11SW15A-S00661-11SW15A,19980916
S00675-11SW15A-S00671-11SW15A,20100706
S00386-11SW15A-S00390-11SW15A,20031226
S00127-11SE01C-S00028-11SE01C,19990215
S00226-11NE06C-S00230-11NE06C,20061201
S00244-11SW24C-S00241-11SW24C,20080723
S00492-11SW15B-S01862-11SW15B,20001221
S00171-11NW15D-S00175-11NW15D,19981029
S00478-11NW20B-S00417-11NW20D,20120504
S00272-11SW15B-S00281-11SW15B,20040804
S00192-11SW15B-S01859-11SW15B,20080110
S00192-11SW15B-S01859-11SW15B,20120713
S00406-11SW15D-S00394-11SW15D,20100316
S01187-11SW15D-S01140-11SW15D,20080411
S01571-11SW20B-S01572-11SW20B,20060812
S00408-11NW20B-S00142-11NW20B,20080823
S00408-11NW20B-S00142-11NW20B,20090414
S01169-11NE18C-S01170-11NE18C,20061027
S00141-11NE23A-S00138-11NE23A,20050114
S00339-11NE12D-S00208-11NE12D,20020311
S00339-11NE12D-S00208-11NE12D,20101115
S00493-11SE08C-S00506-11SE08C,19990730
S01183-11SE19A-S01178-11SE19A,20040413
S00311-11NW09C-S00313-11NW09C,20110118
S00765-11NW24D-S00605-11NW24D,20111006
S00664-11SW04B-S00012-11SW04D,20080110
S00415-11SW14B-S00359-11SW14B,20140601
S00303-11NW24D-S00308-11NW24D,20140531
S00303-11NW24D-S00308-11NW24D,20140531
S04010-11SW14B-S04012-11SW14B,20001215
S00592-11SE06A-S00591-11SE06A,20071104
S00663-11SE06A-S02384-11SE06A,20040214
S00318-11SE06A-S00313-11SE06A,20031217
S00318-11SE06A-S00313-11SE06A,20100517
S00445-11SE06A-S00446-11SE06A,20100820
S00445-11SE06A-S00446-11SE06A,20130225
S00027-11NE13A-S00201-11NE13A,20100415
S00420-11SE19B-S00393-11SE19B,20040419
S00420-11SE19B-S00393-11SE19B,20080814
S00420-11SE19B-S00393-11SE19B,20081226
S00075-11NW20A-S00085-11NW20A,20070601
S00764-11NE18C-S00763-11NE18C,20101028
S00179-11NE23A-S00143-11NE23A,20081210
S00179-11NE23A-S00143-11NE23A,20110726
S00105-11NE12D-S00119-11NE12D,20130608
S00391-11NW15A-S00275-11NW15A,20070411
S00178-11SW15D-S00167-11SW15D,19971001
S00349-11SW10D-S00344-11SW10D,20010515
S00349-11SW10D-S00344-11SW10D,20130425
S00282-11SW08A-S04111-11SW08A,19970808
S00282-11SW08A-S04111-11SW08A,19980825
S00282-11SW08A-S04111-11SW08A,19970707
S00282-11SW08A-S04111-11SW08A,19980925
S00282-11SW08A-S04111-11SW08A,20000405
S00282-11SW08A-S04111-11SW08A,19981206
S00282-11SW08A-S04111-11SW08A,19981204
S00282-11SW08A-S04111-11SW08A,20070410
S00282-11SW08A-S04111-11SW08A,20100113
S00282-11SW08A-S04111-11SW08A,20120918
S00239-11SW23C-S00020-11SW22D,20011012
S00239-11SW23C-S00020-11SW22D,19980713
S00584-11SW08C-S02935-11SW08C,19970901
S00584-11SW08C-S02935-11SW08C,20000225
S00584-11SW08C-S02935-11SW08C,20081119
S00067-15NW03B-S00059-15NW03B,20020517
S00067-15NW03B-S00059-15NW03B,20010618
S00067-15NW03B-S00059-15NW03B,20091203
S00067-15NW03B-S00059-15NW03B,20061113
S00067-15NW03B-S00059-15NW03B,20131011
S00388-11NE18D-S00387-11NE18D,20050218
S00207-11SE13B-S00201-11SE13B,20000320
S00458-11SE13B-S00423-11SE13B,19990407
S01854-11SW10D-S01856-11SW10D,20020401
S01854-11SW10D-S01856-11SW10D,20140819
S03787-11SW08A-S04270-11SW08A,20130812
S00712-11NW08C-S00710-11NW08C,20080809
S00223-11SW08B-S00227-11SW08B,20091125
S00223-11SW08B-S00227-11SW08B,20110610
S00223-11SW08B-S00227-11SW08B,20110801
S00476-11SE19B-S01073-11SE19B,20090822
S01023-11SE19B-S01024-11SE19B,20030523
S00150-11SW15A-S00154-11SW15A,19971021
S00150-11SW15A-S00154-11SW15A,20111119
S00262-11SW15B-S00263-11SW15B,20110407
S01227-11SE06C-S01226-11SE06C,20080730
S00013-11NW15B-S00012-11NW15B,20061024
S00265-11SE06A-S00267-11SE06A,20050721
S00383-11NE06C-S00380-11NE06C,20070616
S00442-15NW04A-S00444-15NW04A,19990128
S00225-11SW24C-S00255-11SW24C,20050922
S00385-11NW14C-S00375-11NW14C,20130107
S00229-11SW13B-S00234-11SW13B,20110928
S00229-11SW13B-S00234-11SW13B,20140602
S03998-11SW14B-S04002-11SW14B,19991119
S03998-11SW14B-S04002-11SW14B,20070622
S00576-11NW24D-S00593-11NW24D,20140118
S00454-11NE18A-S00453-11NE18A,20090407
S00454-11NE18A-S00453-11NE18A,20090407
S00242-11NE12D-S00132-11NE12D,20080522
S00092-11NE12C-S00096-11NE12C,20090723
S00203-11SE11A-S00199-11SE11A,20130617
S00027-11SE06C-S00026-11SE06C,20061021
S02032-11SE06A-S02034-11SE06A,20011030
S00385-11SE06A-S00359-11SE06A,20071210
S00385-11SE06A-S00359-11SE06A,20090528
S00539-11SW14B-S00542-11SW14B,20030320
S00539-11SW14B-S00542-11SW14B,20080626
S00559-11SW14B-S00553-11SW14B,20121016
S00029-11NW09D-S00005-11NW09D,20081116
S01081-11NE01D-S01078-11NE01D,20140512
S00213-11NE06C-S00210-11NE06C,20070322
S00156-11NE01C-S00292-11NE01C,20120209
S00085-11NE16C-S00355-11NE16C,20110504
S00473-11NW19D-S00470-11NW19D,19971106
S00054-11NW09D-S00055-11NW09D,20021129
S00054-11NW09D-S00055-11NW09D,20021128
S00054-11NW09D-S00055-11NW09D,20040904
S00216-11NW09D-S00098-11NW09D,20051022
S00339-11SW15A-S00336-11SW15A,20140322
S00063-11SW05A-S00059-11SW05A,20140801
S00032-15NW03B-S00069-15NW03B,20110930
S00032-15NW03B-S00069-15NW03B,20131015
S00263-11SW23C-S00257-11SW23C,20061229
S00646-11SE01D-S00642-11SE01D,19970922
S00646-11SE01D-S00642-11SE01D,20100112
S00403-11SE01D-S00398-11SE01D,20060122
S00732-11SW15A-S00767-11SW15A,20020620
S00053-11NW25A-S00132-11NW25A,20110220
S01026-11SW15A-S01067-11SW15A,20010224
S00399-11SW15A-S00401-11SW15A,20110206
S00030-11SW13A-S00029-11SW13A,20011119
S00387-15NW04A-S00122-15NW04A,19980601
S00387-15NW04A-S00122-15NW04A,19970524
S00387-15NW04A-S00122-15NW04A,20010417
S00387-15NW04A-S00122-15NW04A,20131231
S00387-15NW04A-S00122-15NW04A,20140129
S00101-11NW13B-S00103-11NW13B,20080108
S00234-11SW08D-S00243-11SW08D,20020925
S00162-11NW08D-S00964-11NW08D,19981201
S00095-11SE07D-S00097-11SE07D,20120219
S00159-11SE07B-S00158-11SE07B,20110630
S00821-11NE18C-S00556-11NE18C,20111026
S00340-11NE23A-S00347-11NE23A,19991230
S00340-11NE23A-S00347-11NE23A,20040723
S00340-11NE23A-S00347-11NE23A,20000403
S00340-11NE23A-S00347-11NE23A,20040823
S00340-11NE23A-S00347-11NE23A,19990413
S00340-11NE23A-S00347-11NE23A,19990414
S00340-11NE23A-S00347-11NE23A,20050218
S00340-11NE23A-S00347-11NE23A,20050307
S00340-11NE23A-S00347-11NE23A,20140725
S00645-11SE08C-S00643-11SE08C,20030106
S00336-11NW15A-S00275-11NW15A,20030211
S00336-11NW15A-S00275-11NW15A,20020823
S00171-11NW10C-S00019-11NW15A,20100304
S00211-11NW15A-S00212-11NW15A,20030212
S00211-11NW15A-S00212-11NW15A,20081201
S00019-11NE21A-S00020-11NE21A,20030808
S00019-11NE21A-S00020-11NE21A,20050426
S00279-11NW15D-S00283-11NW15D,19990208
S00480-11NW14A-S00483-11NW14A,20070518
S00352-11NW13D-S00353-11NW13D,20041113
S00196-11NW14C-S00192-11NW14C,20051121
S00548-11NW19A-S00550-11NW19A,20100515
S00116-11SW24C-S00168-11SW24C,20010624
S00116-11SW24C-S00168-11SW24C,20120709
S00652-11NE23A-S00032-11NE23A,20121103
S00022-11NE23D-S00020-11NE23D,20060606
S00022-11NE23D-S00020-11NE23D,20140902
S00435-11NE23B-S00385-11NE23B,20080218
S00120-11SE19C-S00122-11SE19C,20120906
S00120-11SE19C-S00122-11SE19C,20050228
S00120-11SE19C-S00122-11SE19C,20100304
S00210-11NE18D-S00233-11NE18D,20000911
S00210-11NE18D-S00233-11NE18D,20110721
S00210-11NE18D-S00233-11NE18D,20120216
S00405-11SE13B-S00384-11SE13B,20110428
S00405-11SE13B-S00384-11SE13B,20120322
S00403-11NW25B-S00409-11NW25B,19980213
S00403-11NW25B-S00409-11NW25B,20071119
S00250-11NW25B-S00248-11NW25B,20100322
S00602-11SE06A-S00598-11SE06A,20030729
S02412-11SE06A-S00349-11SE06A,20050220
S00314-11SW04B-S00578-11SW04B,20141107
S04008-11SW14B-S03762-11SW14B,20000710
S00225-11NW14D-S00224-11NW14D,20000806
S00368-11SW06C-S00027-11SW06C,20081024
S00289-11SW06D-S00279-11SW06D,20071029
S00299-11SW06D-S00180-11SW06D,19970724
S00299-11SW06D-S00180-11SW06D,20100330
S00381-11SW06D-S00362-11SW06D,20060626
S00381-11SW06D-S00362-11SW06D,20060627
S00381-11SW06D-S00362-11SW06D,20120425
S00381-11SW06D-S00362-11SW06D,20090320
S01139-11SW07C-S00237-11SW07C,20090809
S01139-11SW07C-S00237-11SW07C,20100604
S01139-11SW07C-S00237-11SW07C,20121214
S00305-11SE19A-S00328-11SE19A,19990612
S00305-11SE19A-S00328-11SE19A,20130109
S00036-11SE14D-S00219-11SE14D,20010922
S00040-11SE14C-S00042-11SE14C,20101223
S00492-11SE06A-S00495-11SE06A,19980704
S01081-11NE01D-S01076-11NE01D,20050710
S01081-11NE01D-S01076-11NE01D,20020406
S00213-11NE06D-S00222-11NE06D,20010618
S00213-11NE06D-S00222-11NE06D,20080218
S00591-11SE01D-S02530-11SE01D,20021025
S00554-11NW19B-S00555-11NW19B,20120627
S00085-11NW19B-S00669-11NW19B,20020417
S00085-11NW19B-S00669-11NW19B,20020528
S00085-11NW19B-S00669-11NW19B,20080221
S00085-11NW19B-S00669-11NW19B,20120701
S00085-11NW19B-S00669-11NW19B,20141210
S00238-11NW24B-S00232-11NW24B,20140106
S00034-11NW14A-S00140-11NW14A,20111114
S00048-11SW15A-S00005-11SW15A,20120810
S03288-11SW07B-S00767-11SW07B,20010113
S00708-11SW23C-S00709-11SW23C,20020309
S00500-11NW08C-S00497-11NW08C,20070226
S00218-11SE04C-S00856-11SE04C,20000620
S00067-11NE08C-S00066-11NE08C,20120211
S01413-11NW14A-S01414-11NW14A,20021101
S00128-11NE06A-S00475-11NE06A,20071013
S00123-11SE06B-S00115-11SE06B,20091009
S00168-11SW10C-S00162-11SW10C,20120713
S00667-11SW15A-S00665-11SW15A,20030405
S00142-11SW23C-S00769-11SW23C,20020507
S00142-11SW23C-S00769-11SW23C,19980227
S00142-11SW23C-S00769-11SW23C,20110607
S00797-11SW08C-S00799-11SW08C,20110526
S00574-11SW08C-S00577-11SW08C,20000215
S00574-11SW08C-S00577-11SW08C,20110722
S00574-11SW08C-S00577-11SW08C,20120707
S00574-11SW08C-S00577-11SW08C,20120826
S00574-11SW08C-S00577-11SW08C,20121015
S00574-11SW08C-S00577-11SW08C,20121001
S00574-11SW08C-S00577-11SW08C,20121228
S00171-11SE02C-S00173-11SE02C,20091221
S00605-11NE01D-S00603-11NE01D,20030222
S00605-11NE01D-S00603-11NE01D,20030223
S00605-11NE01D-S00603-11NE01D,20090302
S00162-11SE07B-S00161-11SE07B,20111007
S00248-11NE12C-S00244-11NE12C,20140818
S00251-11NE12C-S00264-11NE12C,20080606
S00251-11NE12C-S00264-11NE12C,20080830
S00096-11SE08A-S00100-11SE08A,19990120
S00388-11NW15A-S00311-11NW15A,20110928
S00395-11NW10C-S00394-11NW10C,20070531
S00050-11SW15D-S00049-11SW15D,19981119
S00204-11SW08B-S00187-11SW08B,19970630
S00204-11SW08B-S00187-11SW08B,20091016
S00355-11NW08D-S00381-11NW08D,19990125
S00347-11SW08D-S00331-11SW08D,20030614
S00347-11SW08D-S00331-11SW08D,20021008
S00347-11SW08D-S00331-11SW08D,20011026
S00347-11SW08D-S00331-11SW08D,20021204
S00347-11SW08D-S00331-11SW08D,20080821
S00347-11SW08D-S00331-11SW08D,20090521
S00347-11SW08D-S00331-11SW08D,20121204
S00382-11NE12C-S00377-11NE12C,19990708
S00111-11NE12D-S00109-11NE12D,19991111
S00111-11NE12D-S00109-11NE12D,20040415
S00111-11NE12D-S00109-11NE12D,20120607
S00098-11NE13C-S00100-11NE13C,20080709
S00395-11SW10D-S00396-11SW10D,20090108
S00117-11SW10D-S01915-11SW10D,20010203
S00117-11SW10D-S01915-11SW10D,20090412
S00300-11SE06B-S00931-11SE06B,20030822
S00300-11SE06B-S00931-11SE06B,20030822
S01297-11SE06C-S01337-11SE06C,20130509
S00320-11SW24C-S00318-11SW24C,20130812
S01414-11NW14A-S01403-11NW14A,20050721
S00130-11NE17D-S00410-11NE17D,20100419
S00061-11SE13B-S00058-11SE13B,20000701
S00046-11SE03B-S00044-11SE03B,20110913
S00560-11SE06A-S00556-11SE06A,20100116
S00491-11SE06A-S00415-11SE06A,20101011
S00353-11NE06D-S00356-11NE06D,20120512
S00353-11NE06D-S00356-11NE06D,20071004
S03859-11SW14B-S03920-11SW14B,19990831
S00004-11SW24D-S00005-11SW24D,20050823
S00004-11SW24D-S00005-11SW24D,20080122
S00913-11NW24D-S00044-11NW24D,20100828
S00115-11SE20A-S00113-11SE20A,20040407
S00115-11SE20A-S00113-11SE20A,20000724
S00115-11SE20A-S00113-11SE20A,20090701
S00106-11SE19A-S00111-11SE19A,20030318
S00460-11SE19B-S00464-11SE19B,20060114
S00460-11SE19B-S00464-11SE19B,20060124
S00612-11NE06C-S00474-11NE06C,20131203
S00113-11NE06D-S00115-11NE06D,20080131
S00113-11NE06D-S00115-11NE06D,20101226
S00113-11NE06D-S00115-11NE06D,20101226
S00748-11SE01D-S00738-11SE01D,20020711
S00748-11SE01D-S00738-11SE01D,20040716
S00748-11SE01D-S00738-11SE01D,20061218
S00748-11SE01D-S00738-11SE01D,19990915
S00748-11SE01D-S00738-11SE01D,20081119
S00631-11SE01D-S00621-11SE01D,19970723
S00631-11SE01D-S00621-11SE01D,20000930
S00631-11SE01D-S00621-11SE01D,19981106
S00005-11SE02C-S00002-11SE02C,20070919
S00631-11NW24D-S00622-11NW24D,19970913
S00631-11NW24D-S00622-11NW24D,20080424
S00163-11NW24D-S00160-11NW24D,20130519
S00237-11NW09C-S00244-11NW09C,20030114
S00247-11NW19A-S00765-11NW19B,20031223
S00247-11NW19A-S00765-11NW19B,20040603
S00247-11NW19A-S00765-11NW19B,20020422
S00247-11NW19A-S00765-11NW19B,20091021
S00247-11NW19A-S00765-11NW19B,20130409
S01021-11SW11D-S01020-11SW11D,20100812
S01590-11SW06D-S01591-11SW06D,20130307
S01590-11SW06D-S01591-11SW06D,20130830
S01590-11SW06D-S01591-11SW06D,20021123
S00313-11NE07A-S00340-11NE07A,20101211
S00522-11NE17B-S00199-11NE17B,20090704
S00202-11SW15A-S00193-11SW15A,20050301
S00045-11NW25C-S00063-11NW25C,20110808
S00361-11SW06D-S01583-11SW06D,20071012
S00361-11SW06D-S01583-11SW06D,20111106
S00361-11SW06D-S01583-11SW06D,20121127
S00235-11SW07C-S00214-11SW07C,19980403
S01512-11SW07A-S01511-11SW07A,20111007
S00056-11NE23D-S00055-11NE23D,20060731
S00021-11NE23A-S00023-11NE23A,20010215
S00293-11NE12D-S00278-11NE12D,20051218
S00293-11NE12D-S00278-11NE12D,20010301
S00172-11NE12D-S00179-11NE12D,20090713
S00172-11NE12D-S00179-11NE12D,20100330
S00078-11NE23A-S00077-11NE23A,20011021
S00085-11NE18A-S00084-11NE18A,20130805
S00085-11NE18A-S00084-11NE18A,20141115
S00102-11NE23A-S00086-11NE23A,20010430
S00102-11NE23A-S00086-11NE23A,20000820
S00102-11NE23A-S00086-11NE23A,20030814
S00127-11NE06A-S00125-11NE06A,20070426
S00033-11SW15B-S00051-11SW15B,20120722
S00375-11NW20D-S00147-11NW20D,19990318
S00379-11SW15D-S00391-11SW15D,20080909
S00163-11NW20B-S00208-11NW20B,20030219
S00163-11NW20B-S00208-11NW20B,20000708
S00163-11NW20B-S00208-11NW20B,20000716
S00163-11NW20B-S00208-11NW20B,20010915
S00163-11NW20B-S00208-11NW20B,19980702
S00163-11NW20B-S00208-11NW20B,20070508
S00163-11NW20B-S00208-11NW20B,20080912
S00163-11NW20B-S00208-11NW20B,20080917
S00163-11NW20B-S00208-11NW20B,20080913
S00163-11NW20B-S00208-11NW20B,20140702
S00163-11NW20B-S00208-11NW20B,20141111
S00163-11NW20B-S00208-11NW20B,20141120
S03622-11SW07B-S03621-11SW07B,20120320
S00145-11SW07D-S00147-11SW07D,20090114
S00145-11SW07D-S00147-11SW07D,20110927
S00173-15NW03B-S00993-15NW03B,20071009
S00280-11SW23D-S00286-11SW23D,20021212
S03286-11SW07B-S00310-11SW08A,20000323
S00399-11SW08A-S00411-11SW08A,20091211
S00044-11SE19C-S00033-11SE19C,20120126
S00106-11SE19C-S00112-11SE19C,20000417
S00106-11SE19C-S00112-11SE19C,20000418
S00106-11SE19C-S00112-11SE19C,19990830
S00323-11NE18D-S00200-11NE18D,20091122
S01221-11SE13B-S00310-11SE13B,20060905
S00234-11NE18B-S00237-11NE18B,20030805
S00234-11NE18B-S00237-11NE18B,20051220
S00234-11NE18B-S00237-11NE18B,20050316
S00234-11NE18B-S00237-11NE18B,20080218
S00322-11SE13B-S00329-11SE13B,20100920
S00322-11SE13B-S00329-11SE13B,20110801
S01130-11SE13B-S01129-11SE13B,20110203
S00040-11SE08D-S00071-11SE08D,19990203
S00022-11NE18B-S00019-11NE18B,20101217
S00182-11NE17D-S00185-11NE17D,20140210
S00314-11NE17A-S00251-11NE17A,20130611
S00275-11NE12A-S00160-11NE12A,20010908
S00275-11NE12A-S00160-11NE12A,20030816
S00746-11NE18C-S00745-11NE18C,20140223
S00354-11SE06B-S00353-11SE06B,20130208
S00382-11SE06B-S00377-11SE06B,20041220
S00489-11SE11A-S00490-11SE11A,20130311
S00448-11SE06A-S00460-11SE06A,20030110
S00192-11NE16A-S00193-11NE16A,20030106
S00257-11NW08C-S00273-11NW08C,20000220
S00257-11NW08C-S00273-11NW08C,20010728
S00257-11NW08C-S00273-11NW08C,20090826
S00247-11SW08A-S00259-11SW08A,19981110
S00276-11SE04A-S00032-11SE04A,19990518
S00153-11SE08A-S00157-11SE08A,20061118
S00153-11SE08A-S00157-11SE08A,20011214
S00101-11NE23D-S00098-11NE23D,20110629
S00520-11SE08C-S00495-11SE08C,20000712
S00520-11SE08C-S00495-11SE08C,20031127
S00520-11SE08C-S00495-11SE08C,19991213
S00520-11SE08C-S00495-11SE08C,19991214
S00065-11SE13B-S00071-11SE13B,19991229
S00065-11SE13B-S00071-11SE13B,20070926
S00323-11NE23B-S00261-11NE23B,20110515
S00323-11NE23B-S00261-11NE23B,20130920
S00323-11NE23B-S00261-11NE23B,20131018
S00323-11NE23B-S00261-11NE23B,20140111
S00168-11SE13B-S00195-11SE13B,20020910
S00168-11SE13B-S00195-11SE13B,20030827
S00168-11SE13B-S00195-11SE13B,19990116
S01114-11SE13B-S01113-11SE13B,20131018
S00354-11SE13B-S00374-11SE13B,20011011
S00354-11SE13B-S00374-11SE13B,20100928
S00354-11SE13B-S00374-11SE13B,20110927
S00354-11SE13B-S00374-11SE13B,20120812
S00037-11NE16A-S00036-11NE16A,20080602
S00067-11SE01C-S00068-11SE01C,20040513
S00028-11SE06B-S00660-11SE01D,19980511
S00028-11SE06B-S00660-11SE01D,20020126
S00028-11SE06B-S00660-11SE01D,19991006
S00028-11SE06B-S00660-11SE01D,19991012
S00504-11SW23D-S00505-11SW23D,20040102
S00461-11NW13D-S00052-11NW13D,20040417
S02987-11SW08C-S03981-11SW08D,20110315
S00123-11SW08D-S00268-11SW08B,19990403
S00123-11SW08D-S00268-11SW08B,19980903
S00275-11SW08D-S00300-11SW08D,20011123
S00275-11SW08D-S00300-11SW08D,20140610
S03820-11SW08D-S03819-11SW08D,20040211
S03820-11SW08D-S03819-11SW08D,20090102
S00111-11SE13B-S00122-11SE13B,20120312
S00070-11NW20B-S00367-11NW20B,20110618
S00170-11SE09C-S00041-11SE09C,20100206
S00984-11SE19B-S00983-11SE19B,20141009
S00992-11SE19B-S01005-11SE19B,20100723
S00051-11NE11A-S00048-11NE11A,20070424
S00161-11NE06A-S00108-11NE06A,20140811
S00129-11NW09C-S00131-11NW09C,20011112
S00042-11NW19A-S00044-11NW19A,20040825
S00042-11NW19A-S00044-11NW19A,20110919
S00137-11NW09C-S00165-11NW09C,20070110
S00161-11NW20B-S00163-11NW20B,20100708
S00967-11SE07B-S00452-11SE07A,20010204
S00328-15NW04A-S00302-15NW04A,20140407
S00085-11SW09D-S00138-11SW09D,20080414
S00085-11SW09D-S00138-11SW09D,20130613
S00085-11SW09D-S00138-11SW09D,20130615
S00085-11SW09D-S00138-11SW09D,20140110
S00085-11SW09D-S00138-11SW09D,20120702
S00795-11SW15A-S00792-11SW15A,20020823
S00189-11NE17D-S00213-11NE17D,20070201
S00189-11NE17D-S00213-11NE17D,20070201
S00519-11SE01D-S00532-11SE01D,20101117
S04545-11SW14B-S04547-11SW14B,20050521
S04545-11SW14B-S04547-11SW14B,20021225
S00604-11SW14B-S00603-11SW14B,20061111
S00422-11SW14B-S00417-11SW14B,20030404
S00422-11SW14B-S00417-11SW14B,20060619
S00422-11SW14B-S00417-11SW14B,19991102
S03893-11SW14B-S03906-11SW14B,19990419
S03844-11SW14B-S03841-11SW14B,20000621
S00496-11SW04B-S00522-11SW04B,20071029
S00806-11NE18C-S00810-11NE18C,20121114
S00806-11NE18C-S00810-11NE18C,20140627
S00319-11NE18C-S00322-11NE18C,20031120
S00359-11SW14B-S00305-11SW14B,20080201
S00264-11NE17B-S00262-11NE17B,20130507
S00208-11NE17B-S00205-11NE17B,20120627
S00208-11NE17B-S00205-11NE17B,20070918
S00446-11SE07A-S00451-11SE07A,20110510
S00209-11NE12A-S00202-11NE12A,20030519
S00209-11NE12A-S00202-11NE12A,20110111
S00323-11SE13B-S00325-11SE13B,20140414
S00983-11SE08D-S01456-11SE08C,20140927
S00468-11NW24D-S00469-11NW24D,20040421
S00450-11SW14B-S00434-11SW14B,19970908
S00107-11SW24D-S00104-11SW24D,20100115
S00311-11SW04B-S00310-11SW04B,20060122
S00749-11NW24D-S00738-11NW24D,20130807
S00053-11NW24B-S00058-11NW24B,20050530
S00068-11NW19B-S00071-11NW19B,20061101
S00286-11NE17B-S01085-11NE17B,20060819
S00598-11SE08C-S00608-11SE08C,20020423
S00614-11NE23A-S00344-11NE23A,20111017
S00900-11SE08C-S00896-11SE08C,20110129
S00900-11SE08C-S00896-11SE08C,20121019
S00900-11SE08C-S00896-11SE08C,20130206
S00348-11NE23B-S00346-11NE23B,20141211
S00152-11SE19C-S00125-11SE19C,20060802
S00483-11NE18C-S00479-11NE18C,20050628
S00483-11NE18C-S00479-11NE18C,20050616
S00131-11NW14C-S01073-11NW14C,20051121
S00131-11NW14C-S01073-11NW14C,20120905
S01042-11NW24B-S01014-11NW24B,20100209
S00078-11SW15A-S00169-11SW15A,20100428
S00287-11NW25C-S00285-11NW25C,20140109
S00275-11SW15A-S00278-11SW15A,19980831
S00129-11NE18D-S00134-11NE18D,20121030
S00129-11NE18D-S00134-11NE18D,20100412
S00185-11SE13B-S01103-11SE13B,20020527
S00185-11SE13B-S01103-11SE13B,20010918
S00108-11NE19C-S00104-11NE19C,20120624
S00210-11NE18B-S00202-11NE18B,20080616
S00011-11SE08D-S00039-11SE08D,20101211
S01128-11SE19B-S01127-11SE19B,20020402
S00377-11SE19B-S00372-11SE19B,20070220
S00377-11SE19B-S00372-11SE19B,20070213
S00632-11SW15A-S00633-11SW15A,20101008
S01204-11SW15A-S01235-11SW15A,20050506
S01204-11SW15A-S01235-11SW15A,20060523
S01204-11SW15A-S01235-11SW15A,20050627
S01204-11SW15A-S01235-11SW15A,20040821
S01204-11SW15A-S01235-11SW15A,20040911
S01204-11SW15A-S01235-11SW15A,20090830
S01204-11SW15A-S01235-11SW15A,20120823
S01204-11SW15A-S01235-11SW15A,20120901
S00116-11SW15A-S00178-11SW15A,20121017
S00220-11SW07A-S00240-11SW07A,20100612
S00220-11SW07A-S00240-11SW07A,20130816
S00220-11SW07A-S00240-11SW07A,20100214
S00039-11SE14C-S00040-11SE14C,20101222
S00302-11NW15A-S00257-11NW15C,20101122
S00302-11NW15A-S00257-11NW15C,20110324
S00302-11NW15A-S00257-11NW15C,20110509
S00443-11NW15A-S00262-11NW15A,20010303
S00298-11SW07D-S00296-11SW07D,20100528
S00258-11NW08C-S00266-11NW08C,20080529
S00258-11NW08C-S00266-11NW08C,20110826
S00309-11SW08C-S00310-11SW08C,19990614
S00334-11NE06A-S00831-11NE06A,20080128
S00658-11NE01D-S01078-11NE01D,20050630
S01634-11SW10D-S01658-11SW10D,20090212
S01634-11SW10D-S01658-11SW10D,20090214
S00399-11SW20B-S00401-11SW20B,20031211
S01660-11SW10D-S01685-11SW10D,20020222
S00217-11NW20D-S00222-11NW20D,20011106
S00041-11SW15D-S00040-11SW15D,20081024
S00370-11SW10D-S00398-11SW10D,19990601
S00370-11SW10D-S00398-11SW10D,20080525
S00370-11SW10D-S00398-11SW10D,20110125
S00309-11NW25D-S00308-11NW25D,20050810
S00329-11SW15D-S00333-11SW15D,20050607
S00331-11NW20B-S00334-11NW20B,20021212
S00331-11NW20B-S00334-11NW20B,20030424
S00213-11SW10D-S00214-11SW10D,20031120
S00213-11SW10D-S00214-11SW10D,20010228
S00213-11SW10D-S00214-11SW10D,20080108
S00029-11SW15B-S00031-11SW15B,20011211
S00798-11SW08C-S00698-11SW08C,20110724
S00923-11SW08C-S00918-11SW08C,20111125
S00060-15NW03D-S00063-15NW03D,20030314
S00060-15NW03D-S00063-15NW03D,20030327
S00060-15NW03D-S00063-15NW03D,20030327
S00423-11NW13D-S00246-11NW13D,20030709
S00423-11NW13D-S00246-11NW13D,20030711
S00750-11SW08A-S00268-11SW08B,20090809
S00750-11SW08A-S00268-11SW08B,20090808
S00069-11NW08A-S00101-11NW08A,20111211
S00942-11SW08C-S00944-11SW08C,20121221
S00942-11SW08C-S00944-11SW08C,20130204
S00467-11SW07B-S00444-11SW07B,20100222
