GID,SYM_NAME,SYM_SCALE,SYM_ANGLE,COMMENTS,TAG_VALUE,INCIDENT,JOB_NO,EVENT_DATE,DURATION,ASSET_CODE,CATEGORY,EVENT_TYPE,WS_GID,WS_Tolerance,FailYear,FinancialFailYear
25400194, ,0,0, , ,3,38956,2017-02-16,, ,WATER,Unplanned,11307950,1m,2017,2016
25400195, ,0,0, , ,4,38957,2017-02-17,, ,WATER,Unplanned,11027493,1m,2017,2016
25400263, ,0,0, , ,3,38970,2017-02-23,45, ,WATER,Unplanned,350516,1m,2017,2016
25402114, ,0,0, , ,4,39033,2017-03-09,, ,WATER,Unplanned,334848,1m,2017,2016
25402115, ,0,0, , ,3,39034,2017-03-07,, ,WATER,Unplanned,350070,1m,2017,2016
25405289, ,0,0, , ,3,39063,2017-03-16,, ,WATER,Unplanned,11126418,1m,2017,2016
25405291, ,0,0, , ,4,39065,2017-03-15,, ,WATER,Unplanned,11557310,1m,2017,2016
25412395, ,0,0, , ,4,39207,2017-05-08,, ,WATER,Unplanned,10169156,1m,2017,2016
25416337, ,0,0, , ,4,39297,2017-06-01,, ,WATER,Unplanned,11541547,1m,2017,2016
25422379, ,0,0, , ,4,39344,2017-06-26,, ,WATER,Unplanned,13514750,1m,2017,2016
25422547, ,0,0, , ,4,39353,2017-06-21,, ,WATER,Unplanned,11530342,1m,2017,2016
25422552, ,0,0, , ,4,39354,2017-06-21,, ,WATER,Unplanned,10083155,1m,2017,2016
25422553, ,0,0, , ,4,39355,2017-06-27,, ,WATER,Unplanned,350516,1m,2017,2016
25422554, ,0,0, , ,4,39356,2017-06-21,, ,WATER,Unplanned,337087,1m,2017,2016
25422796, ,0,0, , ,3,39357,2017-06-21,, ,WATER,Unplanned,10090810,1m,2017,2016
25422797, ,0,0, , ,4,39358,2017-06-20,, ,WATER,Unplanned,11532060,1m,2017,2016
25422920, ,0,0, , ,4,39359,2017-06-02,, ,WATER,Unplanned,11095766,1m,2017,2016
25422924, ,0,0, , ,4,39361,2017-06-02,, ,WATER,Unplanned,21262124,1m,2017,2016
24596852, ,0,0, , ,4,37793,2016-04-20,100, ,WATER,Unplanned,352318,1m,2016,2015
24597531, ,0,0, , ,4,37811,2016-04-27,, ,WATER,Unplanned,10078294,1m,2016,2015
24597753, ,0,0, , ,3,37812,2016-04-22,, ,WATER,Unplanned,338677,1m,2016,2015
24597851, ,0,0, , ,4,37814,2016-04-11,100, ,WATER,Unplanned,20506946,1m,2016,2015
24597936, ,0,0, , ,4,37818,2016-04-22,30, ,WATER,Unplanned,20344109,1m,2016,2015
25341477, ,0,0, , ,3,38798,2017-01-03,120, ,WATER,Unplanned,11536215,1m,2017,2016
25341497, ,0,0, , ,4,38820,2017-01-08,, ,WATER,Unplanned,13633757,1m,2017,2016
25344786, ,0,0, , ,4,38842,2017-01-17,, ,WATER,Unplanned,23475922,1m,2017,2016
25398584, ,0,0, , ,4,38862,2017-01-25,, ,WATER,Unplanned,2782223,1m,2017,2016
25398585, ,0,0, , ,4,38863,2017-01-25,, ,WATER,Unplanned,11313745,1m,2017,2016
25398610, ,0,0, , ,4,38868,2017-01-21,, ,WATER,Unplanned,10079929,1m,2017,2016
25398611, ,0,0, , ,3,38869,2017-01-27,, ,WATER,Unplanned,11216068,1m,2017,2016
25398730, ,0,0, , ,3,38870,2017-01-27,, ,WATER,Unplanned,352275,1m,2017,2016
25398771, ,0,0, , ,4,38871,2017-01-27,55, ,WATER,Unplanned,10116133,1m,2017,2016
25400157, ,0,0, , ,4,38937,2017-02-13,35, ,WATER,Unplanned,23416135,1m,2017,2016
25400160, ,0,0, , ,4,38940,2017-02-15,, ,WATER,Unplanned,13637224,1m,2017,2016
25400177, ,0,0, , ,4,38947,2017-02-21,, ,WATER,Unplanned,11529958,1m,2017,2016
25401429, ,0,0, , ,4,39026,2017-03-06,, ,WATER,Unplanned,11501142,1m,2017,2016
25401430, ,0,0, , ,4,39027,2017-03-06,, ,WATER,Unplanned,2761687,1m,2017,2016
25406036, ,0,0, , ,4,39082,2017-03-21,, ,WATER,Unplanned,10101133,1m,2017,2016
25406037, ,0,0, , ,4,39083,2017-03-21,50, ,WATER,Unplanned,2837013,1m,2017,2016
25408618, ,0,0, , ,4,39157,2017-04-07,, ,WATER,Unplanned,20856442,1m,2017,2016
25408628, ,0,0, , ,4,39158,2017-04-08,, ,WATER,Unplanned,334909,1m,2017,2016
25408669, ,0,0, , ,4,39159,2017-04-10,, ,WATER,Unplanned,21196120,1m,2017,2016
25408670, ,0,0, , ,3,39160,2017-04-10,, ,WATER,Unplanned,24289294,1m,2017,2016
24543330, ,0,0, , ,4,37735,2016-04-06,130, ,WATER,Unplanned,21501459,1m,2016,2015
24596807, ,0,0, , ,3,37791,2016-04-20,60, ,WATER,Unplanned,336349,1m,2016,2015
24648547, ,0,0, , ,4,37848,2016-04-27,8, ,WATER,Unplanned,20359728,1m,2016,2015
24648573, ,0,0, , ,4,37853,2016-04-27,, ,WATER,Unplanned,13643402,1m,2016,2015
24650943, ,0,0, , ,4,37875,2016-05-06,, ,WATER,Unplanned,2782745,1m,2016,2015
24651801, ,0,0, , ,4,37893,2016-05-10,45, ,WATER,Unplanned,21274077,1m,2016,2015
24751459, ,0,0, , ,3,37901,2016-05-12,77, ,WATER,Unplanned,337916,1m,2016,2015
24808177, ,0,0, , ,4,38006,2016-06-03,, ,WATER,Unplanned,11266533,1m,2016,2015
24859310, ,0,0, , ,4,38057,2016-06-06,, ,WATER,Unplanned,10096174,1m,2016,2015
24859311, ,0,0, , ,4,38058,2016-06-21,, ,WATER,Unplanned,11093655,1m,2016,2015
24859312, ,0,0, , ,3,38059,2016-06-19,210, ,WATER,Unplanned,10091605,1m,2016,2015
24910582, ,0,0, , ,3,38096,2016-06-29,195, ,WATER,Unplanned,11071811,1m,2016,2015
25344785, ,0,0, , ,4,38841,2017-01-17,20, ,WATER,Unplanned,11501142,1m,2017,2016
25398913, ,0,0, , ,4,38882,2017-01-20,55, ,WATER,Unplanned,10098323,1m,2017,2016
25398948, ,0,0, , ,4,38883,2017-02-24,45, ,WATER,Unplanned,2770063,1m,2017,2016
25399628, ,0,0, , ,4,38897,2017-02-07,, ,WATER,Unplanned,350066,1m,2017,2016
25399629, ,0,0, , ,4,38898,2017-02-04,, ,WATER,Unplanned,13677213,1m,2017,2016
25399630, ,0,0, , ,3,38899,2017-02-08,145, ,WATER,Unplanned,338212,1m,2017,2016
25400197, ,0,0, , ,3,38959,2017-02-17,90, ,WATER,Unplanned,10101164,1m,2017,2016
25400262, ,0,0, , ,3,38969,2017-02-18,120, ,WATER,Unplanned,359086,1m,2017,2016
25400265, ,0,0, , ,3,38972,2017-02-23,, ,WATER,Unplanned,11081322,1m,2017,2016
25400721, ,0,0, , ,4,38978,2017-02-27,45, ,WATER,Unplanned,2779601,1m,2017,2016
25400779, ,0,0, , ,4,38981,2017-02-23,, ,WATER,Unplanned,10075601,1m,2017,2016
25401285, ,0,0, , ,3,39018,2017-03-03,40, ,WATER,Unplanned,2762003,1m,2017,2016
25404086, ,0,0, , ,4,39048,2017-03-13,, ,WATER,Unplanned,23746627,1m,2017,2016
25404087, ,0,0, , ,4,39049,2017-03-13,, ,WATER,Unplanned,21266724,1m,2017,2016
25404088, ,0,0, , ,4,39050,2017-03-14,19, ,WATER,Unplanned,23416135,1m,2017,2016
25404089, ,0,0, , ,3,39051,2017-03-14,, ,WATER,Unplanned,336548,1m,2017,2016
24442196, ,0,0, , ,4,37567,2016-03-02,, ,WATER,Unplanned,13681731,1m,2016,2015
24442197, ,0,0, , ,4,37568,2016-03-02,, ,WATER,Unplanned,11567092,1m,2016,2015
24442757, ,0,0, , ,3,37607,2016-03-04,180, ,WATER,Unplanned,25424469,1m,2016,2015
24493174, ,0,0, , ,4,37681,2016-03-27,25, ,WATER,Unplanned,2785014,1m,2016,2015
24649937, ,0,0, , ,4,37863,2016-05-02,, ,WATER,Unplanned,2782213,1m,2016,2015
24649978, ,0,0, , ,4,37865,2016-05-02,, ,WATER,Unplanned,20438811,1m,2016,2015
24751457, ,0,0, , ,4,37899,2016-05-13,, ,WATER,Unplanned,13634134,1m,2016,2015
24806100, ,0,0, , ,4,37973,2016-05-24,55, ,WATER,Unplanned,11557310,1m,2016,2015
25344798, ,0,0, , ,4,38850,2017-01-19,20, ,WATER,Unplanned,338436,1m,2017,2016
25344816, ,0,0, , ,3,38854,2017-01-16,70, ,WATER,Unplanned,22907610,1m,2017,2016
25398851, ,0,0, , ,3,38874,2017-01-31,, ,WATER,Unplanned,11529973,1m,2017,2016
25399107, ,0,0, , ,4,38892,2017-02-04,131, ,WATER,Unplanned,2845618,1m,2017,2016
25399454, ,0,0, , ,4,38895,2017-01-30,138, ,WATER,Unplanned,23246843,1m,2017,2016
25400158, ,0,0, , ,4,38938,2017-02-11,90, ,WATER,Unplanned,11530023,1m,2017,2016
25400198, ,0,0, , ,4,38960,2017-02-17,, ,WATER,Unplanned,336562,1m,2017,2016
25400199, ,0,0, , ,4,38961,2017-02-17,, ,WATER,Unplanned,10101150,1m,2017,2016
25400200, ,0,0, , ,3,38962,2017-02-18,, ,WATER,Unplanned,2804997,1m,2017,2016
25400208, ,0,0, , ,3,38963,2017-02-20,, ,WATER,Unplanned,11216552,1m,2017,2016
25400209, ,0,0, , ,3,38964,2017-02-20,, ,WATER,Unplanned,10076806,1m,2017,2016
25401431, ,0,0, , ,4,39028,2017-03-07,, ,WATER,Unplanned,10098162,1m,2017,2016
25400218, ,0,0, , ,3,38966,2017-02-22,30, ,WATER,Unplanned,11342000,1m,2017,2016
25400780, ,0,0, , ,4,38982,2017-02-26,, ,WATER,Unplanned,20856442,1m,2017,2016
25404039, ,0,0, , ,3,39038,2017-03-07,45, ,WATER,Unplanned,10097511,1m,2017,2016
25404081, ,0,0, , ,4,39043,2017-03-14,, ,WATER,Unplanned,352144,1m,2017,2016
25406031, ,0,0, , ,3,39077,2017-03-16,, ,WATER,Unplanned,10091626,1m,2017,2016
25406032, ,0,0, , ,4,39078,2017-03-17,, ,WATER,Unplanned,349892,1m,2017,2016
25406033, ,0,0, , ,4,39079,2017-03-21,, ,WATER,Unplanned,23100377,1m,2017,2016
25406034, ,0,0, , ,4,39080,2017-03-20,20, ,WATER,Unplanned,2797475,1m,2017,2016
25406038, ,0,0, , ,4,39084,2017-03-21,, ,WATER,Unplanned,10097049,1m,2017,2016
25406040, ,0,0, , ,4,39086,2017-03-23,, ,WATER,Unplanned,345495,1m,2017,2016
25407491, ,0,0, , ,3,39100,2017-03-18,, ,WATER,Unplanned,10096941,1m,2017,2016
25407772, ,0,0, , ,4,39112,2017-03-28,, ,WATER,Unplanned,379588,1m,2017,2016
25409743, ,0,0, , ,4,39166,2017-04-20,, ,WATER,Unplanned,11368116,1m,2017,2016
25409746, ,0,0, , ,4,39169,2017-04-20,, ,WATER,Unplanned,24597590,1m,2017,2016
25410230, ,0,0, , ,3,39177,2017-04-16,, ,WATER,Unplanned,377023,1m,2017,2016
25410240, ,0,0, , ,3,39181,2017-04-07,, ,WATER,Unplanned,2844021,1m,2017,2016
24392849, ,0,0, , ,3,37529,2016-02-12,, ,WATER,Unplanned,21197297,1m,2016,2015
24442759, ,0,0, , ,4,37609,2016-03-07,, ,WATER,Unplanned,11139273,1m,2016,2015
24442761, ,0,0, , ,4,37611,2016-03-09,, ,WATER,Unplanned,10090466,1m,2016,2015
24442859, ,0,0, , ,4,37612,2016-03-03,175, ,WATER,Unplanned,339230,1m,2016,2015
24442860, ,0,0, , ,3,37613,2016-03-01,, ,WATER,Unplanned,25423006,1m,2016,2015
24492655, ,0,0, , ,4,37659,2016-03-22,30, ,WATER,Unplanned,11501738,1m,2016,2015
24543877, ,0,0, , ,4,37744,2016-04-09,, ,WATER,Unplanned,2834306,1m,2016,2015
24648559, ,0,0, , ,4,37849,2016-04-29,35, ,WATER,Unplanned,11539665,1m,2016,2015
24648565, ,0,0, , ,4,37852,2016-04-19,15, ,WATER,Unplanned,10085656,1m,2016,2015
24649981, ,0,0, , ,3,37866,2016-04-21,47, ,WATER,Unplanned,336747,1m,2016,2015
24649982, ,0,0, , ,4,37867,2016-05-02,60, ,WATER,Unplanned,2798401,1m,2016,2015
24754172, ,0,0, , ,4,37923,2016-05-16,, ,WATER,Unplanned,10101060,1m,2016,2015
24805707, ,0,0, , ,4,37963,2016-05-24,, ,WATER,Unplanned,2770630,1m,2016,2015
24805706, ,0,0, , ,4,37962,2016-05-20,, ,WATER,Unplanned,11349022,1m,2016,2015
24806103, ,0,0, , ,3,37975,2016-05-26,90, ,WATER,Unplanned,350502,1m,2016,2015
24911055, ,0,0, , ,4,38116,2016-06-30,, ,WATER,Unplanned,11349017,1m,2016,2015
25342324, ,0,0, , ,4,38833,2017-01-13,13, ,WATER,Unplanned,22359695,1m,2017,2016
25398478, ,0,0, , ,3,38858,2017-01-19,45, ,WATER,Unplanned,349152,1m,2017,2016
25398607, ,0,0, , ,4,38865,2017-01-27,, ,WATER,Unplanned,13537456,1m,2017,2016
25398789, ,0,0, , ,4,38872,2017-01-28,, ,WATER,Unplanned,10103588,1m,2017,2016
25400687, ,0,0, , ,3,38977,2017-02-24,, ,WATER,Unplanned,10103616,1m,2017,2016
25400781, ,0,0, , ,4,38983,2017-02-27,, ,WATER,Unplanned,2779618,1m,2017,2016
25400784, ,0,0, , ,3,38986,2017-02-24,, ,WATER,Unplanned,10102574,1m,2017,2016
25400919, ,0,0, , ,4,38993,2017-03-01,, ,WATER,Unplanned,351860,1m,2017,2016
25400994, ,0,0, , ,4,38995,2017-03-01,, ,WATER,Unplanned,10093528,1m,2017,2016
25401427, ,0,0, , ,4,39024,2017-03-04,, ,WATER,Unplanned,10103140,1m,2017,2016
25407362, ,0,0, , ,3,39098,2017-03-15,, ,WATER,Unplanned,10097789,1m,2017,2016
25404098, ,0,0, , ,3,39053,2017-03-15,, ,WATER,Unplanned,352225,1m,2017,2016
25405290, ,0,0, , ,4,39064,2017-03-17,10, ,WATER,Unplanned,20351448,1m,2017,2016
25408098, ,0,0, , ,4,39125,2017-04-03,, ,WATER,Unplanned,10096375,1m,2017,2016
25408099, ,0,0, , ,3,39126,2017-03-31,, ,WATER,Unplanned,24545892,1m,2017,2016
25408100, ,0,0, , ,3,39127,2017-03-31,, ,WATER,Unplanned,10078227,1m,2017,2016
25408232, ,0,0, , ,4,39142,2017-04-05,, ,WATER,Unplanned,10098325,1m,2017,2016
25412214, ,0,0, , ,4,39206,2017-05-02,, ,WATER,Unplanned,13478505,1m,2017,2016
25420250, ,0,0, , ,3,39313,2017-06-15,60, ,WATER,Unplanned,10084616,1m,2017,2016
25422397, ,0,0, , ,4,39347,2017-06-23,, ,WATER,Unplanned,338879,1m,2017,2016
25427749, ,0,0, , ,3,39449,2017-06-09,, ,WATER,Unplanned,337976,1m,2017,2016
24493178, ,0,0, , ,4,37685,2016-03-24,150, ,WATER,Unplanned,22170919,1m,2016,2015
24596794, ,0,0, , ,4,37788,2016-04-15,60, ,WATER,Unplanned,10131250,1m,2016,2015
24597530, ,0,0, , ,4,37810,2016-04-27,, ,WATER,Unplanned,21038451,1m,2016,2015
24651868, ,0,0, , ,4,37894,2016-05-11,120, ,WATER,Unplanned,335538,1m,2016,2015
24754708, ,0,0, , ,4,37941,2016-05-20,55, ,WATER,Unplanned,11146840,1m,2016,2015
24806979, ,0,0, , ,4,37987,2016-06-01,35, ,WATER,Unplanned,2805282,1m,2016,2015
25341476, ,0,0, , ,4,38797,2017-01-04,30, ,WATER,Unplanned,351706,1m,2017,2016
25344805, ,0,0, , ,4,38852,2017-01-20,30, ,WATER,Unplanned,355196,1m,2017,2016
25344808, ,0,0, , ,3,38853,2017-01-20,, ,WATER,Unplanned,11033664,1m,2017,2016
25399931, ,0,0, , ,4,38904,2017-02-08,22, ,WATER,Unplanned,22015129,1m,2017,2016
25400778, ,0,0, , ,4,38980,2017-02-23,, ,WATER,Unplanned,11348971,1m,2017,2016
25400783, ,0,0, , ,4,38985,2017-02-24,, ,WATER,Unplanned,11539011,1m,2017,2016
25400882, ,0,0, , ,4,38991,2017-02-28,33, ,WATER,Unplanned,10102574,1m,2017,2016
25400995, ,0,0, , ,4,38996,2017-03-02,30, ,WATER,Unplanned,2811581,1m,2017,2016
25401286, ,0,0, , ,3,39019,2017-03-03,, ,WATER,Unplanned,11216067,1m,2017,2016
25404084, ,0,0, , ,3,39046,2017-03-12,, ,WATER,Unplanned,11146819,1m,2017,2016
25408093, ,0,0, , ,4,39118,2017-03-30,, ,WATER,Unplanned,23197788,1m,2017,2016
25408095, ,0,0, , ,4,39120,2017-03-20,, ,WATER,Unplanned,21425684,1m,2017,2016
25408603, ,0,0, , ,4,39156,2017-04-07,30, ,WATER,Unplanned,10166517,1m,2017,2016
25409742, ,0,0, , ,3,39165,2017-04-17,, ,WATER,Unplanned,2779764,1m,2017,2016
25410848, ,0,0, , ,4,39188,2017-04-28,, ,WATER,Unplanned,11539585,1m,2017,2016
25412028, ,0,0, , ,4,39201,2017-04-29,, ,WATER,Unplanned,11272721,1m,2017,2016
25412799, ,0,0, , ,4,39218,2017-05-02,135, ,WATER,Unplanned,2827097,1m,2017,2016
25412801, ,0,0, , ,4,39220,2017-05-04,17, ,WATER,Unplanned,24049574,1m,2017,2016
25412803, ,0,0, , ,4,39222,2017-05-09,175, ,WATER,Unplanned,2785065,1m,2017,2016
25415873, ,0,0, , ,3,39278,2017-05-26,, ,WATER,Unplanned,356837,1m,2017,2016
25422545, ,0,0, , ,4,39351,2017-06-22,, ,WATER,Unplanned,11529827,1m,2017,2016
25422546, ,0,0, , ,4,39352,2017-06-21,, ,WATER,Unplanned,11029565,1m,2017,2016
25423065, ,0,0, , ,4,39364,2017-06-02,20, ,WATER,Unplanned,376806,1m,2017,2016
25423096, ,0,0, , ,4,39367,2017-06-22,, ,WATER,Unplanned,349937,1m,2017,2016
25423350, ,0,0, , ,4,39371,2017-06-14,42, ,WATER,Unplanned,10092931,1m,2017,2016
25426169, ,0,0, , ,4,39428,2017-06-06,, ,WATER,Unplanned,21431716,1m,2017,2016
25426174, ,0,0, , ,4,39433,2017-06-15,, ,WATER,Unplanned,336536,1m,2017,2016
25427684, ,0,0, , ,4,39442,2017-06-27,, ,WATER,Unplanned,11065642,1m,2017,2016
24648545, ,0,0, , ,3,37846,2016-04-16,455, ,WATER,Unplanned,2785831,1m,2016,2015
24648546, ,0,0, , ,3,37847,2016-04-26,90, ,WATER,Unplanned,10091459,1m,2016,2015
24806857, ,0,0, , ,4,37982,2016-05-30,, ,WATER,Unplanned,10092313,1m,2016,2015
24806980, ,0,0, , ,3,37988,2016-05-31,165, ,WATER,Unplanned,11297410,1m,2016,2015
24806981, ,0,0, , ,3,37989,2016-05-31,45, ,WATER,Unplanned,21437807,1m,2016,2015
25399106, ,0,0, , ,4,38891,2017-02-04,49, ,WATER,Unplanned,2834291,1m,2017,2016
25400099, ,0,0, , ,4,38919,2017-02-14,, ,WATER,Unplanned,11265318,1m,2017,2016
25400268, ,0,0, , ,3,38975,2017-02-27,, ,WATER,Unplanned,23294720,1m,2017,2016
25407363, ,0,0, , ,3,39099,2017-03-17,, ,WATER,Unplanned,10097789,1m,2017,2016
25407492, ,0,0, , ,3,39101,2017-03-20,, ,WATER,Unplanned,10097133,1m,2017,2016
25407753, ,0,0, , ,4,39108,2017-03-27,60, ,WATER,Unplanned,20438811,1m,2017,2016
25408092, ,0,0, , ,4,39117,2017-03-29,, ,WATER,Unplanned,10102549,1m,2017,2016
25408094, ,0,0, , ,4,39119,2017-03-30,30, ,WATER,Unplanned,11075993,1m,2017,2016
25410238, ,0,0, , ,4,39179,2017-04-23,, ,WATER,Unplanned,13520772,1m,2017,2016
25410239, ,0,0, , ,4,39180,2017-04-27,55, ,WATER,Unplanned,11278260,1m,2017,2016
25412696, ,0,0, , ,4,39217,2017-05-10,, ,WATER,Unplanned,10068112,1m,2017,2016
25412819, ,0,0, , ,4,39228,2017-05-11,, ,WATER,Unplanned,10100817,1m,2017,2016
25415809, ,0,0, , ,4,39277,2017-05-29,, ,WATER,Unplanned,11116200,1m,2017,2016
25416223, ,0,0, , ,4,39296,2017-06-01,75, ,WATER,Unplanned,334724,1m,2017,2016
25423101, ,0,0, , ,4,39368,2017-06-21,66, ,WATER,Unplanned,10017254,1m,2017,2016
25423546, ,0,0, , ,4,39373,2017-06-30,, ,WATER,Unplanned,11091541,1m,2017,2016
25426170, ,0,0, , ,4,39429,2017-06-07,, ,WATER,Unplanned,10096347,1m,2017,2016
25426171, ,0,0, , ,4,39430,2017-06-13,, ,WATER,Unplanned,358425,1m,2017,2016
25426172, ,0,0, , ,4,39431,2017-06-10,, ,WATER,Unplanned,22358771,1m,2017,2016
25426173, ,0,0, , ,4,39432,2017-06-12,60, ,WATER,Unplanned,10092928,1m,2017,2016
25426175, ,0,0, , ,4,39434,2017-06-16,, ,WATER,Unplanned,10084245,1m,2017,2016
25427609, ,0,0, , ,4,39439,2017-06-26,, ,WATER,Unplanned,11532138,1m,2017,2016
25427683, ,0,0, , ,4,39441,2017-06-27,, ,WATER,Unplanned,335372,1m,2017,2016
25427686, ,0,0, , ,4,39444,2017-06-27,, ,WATER,Unplanned,338975,1m,2017,2016
25427748, ,0,0, , ,3,39448,2017-06-07,, ,WATER,Unplanned,2761884,1m,2017,2016
25427751, ,0,0, , ,4,39451,2017-06-06,18, ,WATER,Unplanned,10092877,1m,2017,2016
25427759, ,0,0, , ,4,39454,2017-06-05,, ,WATER,Unplanned,2761428,1m,2017,2016
25427760, ,0,0, , ,4,39455,2017-06-05,, ,WATER,Unplanned,20494576,1m,2017,2016
24442195, ,0,0, , ,4,37566,2016-03-04,, ,WATER,Unplanned,358305,1m,2016,2015
24493175, ,0,0, , ,4,37682,2016-03-27,119, ,WATER,Unplanned,11144590,1m,2016,2015
24648564, ,0,0, , ,4,37851,2016-04-28,184, ,WATER,Unplanned,11552964,1m,2016,2015
24649938, ,0,0, , ,3,37864,2016-04-29,, ,WATER,Unplanned,11128751,1m,2016,2015
24650938, ,0,0, , ,4,37874,2016-05-05,, ,WATER,Unplanned,11139173,1m,2016,2015
24806977, ,0,0, , ,3,37986,2016-05-30,170, ,WATER,Unplanned,337821,1m,2016,2015
25344802, ,0,0, , ,4,38851,2017-01-20,, ,WATER,Unplanned,10079766,1m,2017,2016
25400993, ,0,0, , ,3,38994,2017-03-02,60, ,WATER,Unplanned,11320458,1m,2017,2016
25401268, ,0,0, , ,4,39017,2017-03-02,, ,WATER,Unplanned,10099121,1m,2017,2016
25404038, ,0,0, , ,3,39037,2017-03-06,, ,WATER,Unplanned,10102365,1m,2017,2016
25404060, ,0,0, , ,4,39040,2017-03-10,, ,WATER,Unplanned,20452400,1m,2017,2016
25404073, ,0,0, , ,3,39041,2017-03-10,, ,WATER,Unplanned,336589,1m,2017,2016
25404074, ,0,0, , ,4,39042,2017-03-10,15, ,WATER,Unplanned,11286596,1m,2017,2016
25405288, ,0,0, , ,4,39062,2017-03-16,25, ,WATER,Unplanned,2834291,1m,2017,2016
25410846, ,0,0, , ,3,39186,2017-05-14,, ,WATER,Unplanned,13613838,1m,2017,2016
25412695, ,0,0, , ,4,39216,2017-05-09,, ,WATER,Unplanned,2761890,1m,2017,2016
25410850, ,0,0, , ,4,39190,2017-05-01,, ,WATER,Unplanned,10102891,1m,2017,2016
25412817, ,0,0, , ,4,39226,2017-05-14,, ,WATER,Unplanned,382044,1m,2017,2016
25412820, ,0,0, , ,4,39229,2017-05-10,, ,WATER,Unplanned,10102300,1m,2017,2016
25414657, ,0,0, , ,4,39257,2017-05-24,, ,WATER,Unplanned,2817652,1m,2017,2016
25415617, ,0,0, , ,4,39270,2017-05-31,, ,WATER,Unplanned,352533,1m,2017,2016
25422921, ,0,0, , ,4,39360,2017-06-01,, ,WATER,Unplanned,339639,1m,2017,2016
25423862, ,0,0, , ,4,39374,2017-06-30,, ,WATER,Unplanned,338960,1m,2017,2016
25427568, ,0,0, , ,4,39437,2017-06-17,, ,WATER,Unplanned,10084707,1m,2017,2016
25427610, ,0,0, , ,4,39440,2017-06-26,, ,WATER,Unplanned,11081299,1m,2017,2016
25427685, ,0,0, , ,4,39443,2017-06-27,, ,WATER,Unplanned,336971,1m,2017,2016
25427718, ,0,0, , ,4,39447,2017-06-29,, ,WATER,Unplanned,336753,1m,2017,2016
25427752, ,0,0, , ,4,39452,2017-06-08,50, ,WATER,Unplanned,20505266,1m,2017,2016
25427758, ,0,0, , ,4,39453,2017-06-28,, ,WATER,Unplanned,351408,1m,2017,2016
24806982, ,0,0, , ,4,37990,2016-05-31,115, ,WATER,Unplanned,25121058,5m,2016,2015
25342326, ,0,0, , ,4,38835,2017-01-14,, ,WATER,Unplanned,20506959,1m,2017,2016
25344788, ,0,0, , ,3,38844,2017-01-17,65, ,WATER,Unplanned,23568524,1m,2017,2016
25404083, ,0,0, , ,3,39045,2017-03-12,, ,WATER,Unplanned,13664678,1m,2017,2016
24648543, ,0,0, , ,3,37845,2016-04-17,, ,WATER,Unplanned,335629,1m,2016,2015
25399108, ,0,0, , ,4,38893,2017-02-05,15, ,WATER,Unplanned,23416135,1m,2017,2016
25405293, ,0,0, , ,4,39067,2017-03-20,, ,WATER,Unplanned,335296,1m,2017,2016
25410228, ,0,0, , ,4,39176,2017-04-18,48, ,WATER,Unplanned,10101545,1m,2017,2016
24754258, ,0,0, , ,4,37925,2016-05-19,35, ,WATER,Unplanned,337359,1m,2016,2015
25405292, ,0,0, , ,3,39066,2017-03-19,, ,WATER,Unplanned,10102809,1m,2017,2016
11551177,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,1147,2005-10-28,<= 3,WP015966,WATER, ,2797469,1m,2005,2005
11553142,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,288404,2005-11-22,, ,WATER, ,11107843,1m,2005,2005
11544441,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,1067,2005-09-07,<= 3, ,WATER, ,10096240,1m,2005,2005
11550684,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,284794,2005-10-17,<= 3,WP014255,WATER, ,13640051,1m,2005,2005
11557819,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,1204,2005-12-13,<= 3,WP027053,WATER, ,351888,1m,2005,2005
11553252,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,1177,2005-11-05,<= 3,WP019759,WATER, ,327625,1m,2005,2005
11544448,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,275185,2005-09-03,, ,WATER, ,11128694,1m,2005,2005
11551388,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,285347,2005-10-31,,HY001514,WATER, ,10154996,1m,2005,2005
11540035,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,1038,2005-08-30,<= 3, ,WATER, ,2834304,1m,2005,2005
11540728,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,274927,2005-08-20,<= 3, ,WATER, ,11065683,1m,2005,2005
11536672,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,265865,2005-07-05,, ,WATER, ,349927,1m,2005,2005
11544442,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,276005,2005-09-08,<= 3, ,WATER, ,10084319,1m,2005,2005
11539979,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,1030,2005-08-22,> 3, ,WATER, ,2772022,1m,2005,2005
11558116,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,293401,2005-12-21,,HY000639,WATER, ,10089646,1m,2005,2005
