GID,PIPE_ID,PIPE_DIA,PIPE_TYPE,PIPE_MATRL,START_NODE,END_NODE,WAT_CATGRY,GEOMLENGTH,COMMENTS,ESTATE,DATE_MADE,CRITICALTY,OP_STATUS
2774405,6108,225,,AC,28018,19424,RAW,68.52232,,326,1978-01-01,3,1
2774406,6109,225,,AC,19424,19423,RAW,27.683885,,326,1978-01-01,3,1
2774408,6110,225,,AC,19423,19425,RAW,18.395756,,326,1978-01-01,3,1
2774412,6112,225,,AC,31357,19426,RAW,58.609042,,326,1978-01-01,3,1
2774419,6113,225,,AC,19426,19428,RAW,21.561093,,326,1978-01-01,3,1
11146850,6114,200,,AC,29349,42386,POTABLE,5.429425,,326,1969-01-01,4,1
11146899,6115,200,,AC,42386,1504,POTABLE,3.72956,,326,1969-01-01,4,1
11146900,6116,200,,AC,1504,35467,POTABLE,91.575525,,326,1969-01-01,4,1
11512839,6117,200,,UNKN,41659,21154,POTABLE,35.752306,,326,1986-01-01,4,1
11065542,6120,200,,AC,22124,11562,POTABLE,66.101603,,326,1984-01-01,4,1
11065544,6121,200,,AC,22123,22122,POTABLE,67.296931,,326,1984-01-01,4,1
11065546,6122,200,,AC,11562,41479,POTABLE,21.024593,,326,1984-01-01,4,1
11065548,6123,200,,AC,41479,41480,POTABLE,18.813222,,326,1984-01-01,4,1
11065561,6125,200,,AC,9384,41878,POTABLE,40.526336,,326,1984-01-01,4,1
11065624,6126,200,,AC,42156,41617,POTABLE,46.980951,,326,1985-01-01,4,1
11065626,6127,200,,AC,41617,9152,POTABLE,26.646913,,326,1985-01-01,4,1
2779632,6128,200,,AC,1394,24990,POTABLE,66.087484,,326,1968-01-01,4,1
2779634,6129,200,,AC,19294,5634,POTABLE,5.613538,,326,1968-01-01,4,1
11111947,6387,300,,CI,9403,42483,POTABLE,3.336283,,326,1970-01-01,2,1
11091496,6390,300,,PVC,41817,18475,POTABLE,79.360937,,326,1984-01-01,2,1
11091509,6392,300,,PVC,14738,42485,POTABLE,32.014063,,326,1984-01-01,2,1
11093633,6393,300,,AC,31584,37274,POTABLE,42.175343,,326,1970-01-01,2,1
11075995,6395,300,,AC,14734,1255,POTABLE,4.896481,,326,1986-01-01,2,1
11075997,6396,300,,AC,26250,1553,POTABLE,3.807426,,326,1986-01-01,2,1
11071810,6398,300,,PVC,42096,14732,POTABLE,113.134071,,326,1989-01-01,2,1
10075751,6399,300,,MSCL,25918,47431,POTABLE,17.174549,,632,1991-01-01,2,2
10075753,6400,300,,MSCL,35085,28201,POTABLE,16.483276,,326,1991-01-01,2,1
